매장명,주소,전화번호,카테고리,카카오맵링크
소녀폰 청주지웰시티점,충북 청주시 흥덕구 대농로 43 지웰시티1차아파트 상가동 지하1층 B34호,010-5949-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆커폰 청주개신점,충북 청주시 서원구 복대로 34 1층 101호,010-7360-2312,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆커폰 청주동남점,충북 청주시 상당구 중고개로 129 1층 112호,010-8287-0245,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆커폰 청주율량점,충북 청주시 청원구 율봉로168번길 7-1 현대프라자 1층 105호,010-7628-3503,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
청주휴대폰 성지옆커폰 강서점,충북 청주시 흥덕구 2순환로 1222 신해블루지움 1층 105호,010-7103-7977,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
청주휴대폰 성지 옆커폰 사창점,충북 청주시 서원구 내수동로 117-1 1층,010-3839-0245,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆커폰 충주칠금점,충북 충주시 봉계1길 35 1층 102호,010-8180-7776,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
청주휴대폰성지,충북 청주시 흥덕구 대농로 47 홍복드림몰 1동 1층 104호,010-2684-0294,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰성지 폰폰폰,충북 청주시 청원구 율량로 96 103호,010-5510-4019,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
에코폰 청주점,충북 청주시 상당구 상당로81번길 63 2층,010-8431-9326,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
충주휴대폰성지,충북 충주시 호암수청1로 60 상가동 1층 103호,010-9760-5000,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰하우스 동남점,충북 청주시 상당구 중고개로 129 106호,010-8788-9925,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰성지 옆커폰,충북 충주시 앙성면 가곡로 1016,010-7242-5115,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
중고폰하우스,충북 청주시 상당구 성안로 19 1층,010-7417-3902,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
중고폰나라,충북 증평군 증평읍 역전로 17-1 1층,010-2272-1010,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
청주공짜폰 율량점,충북 청주시 청원구 율봉로202번길 57 1층,010-2484-0948,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆 커폰 도청점,충북 청주시 상당구 상당로 67 1층 104호,010-5003-0398,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰DC마트,충북 청주시 흥덕구 풍년로 16-25 디오스플라자 1층 108호,010-7797-7927,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰할인매장,충북 충주시 남산12길 21,010-4444-6640,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
유림텔레콤,충북 청주시 흥덕구 서현북로 78 1층,010-2434-3117,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
준텔레콤 알뜰폰 스퀘어,충북 청주시 상당구 성안로 13 1463호,010-2287-9080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰하우스 청전점,충북 제천시 내제로 240 1층,010-4000-7550,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
제이모바일,충북 청주시 청원구 율량로 34 103호,010-7541-5539,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆커폰 금천점,충북 청주시 상당구 산성로92번길 43-1 1층 101호,010-6848-3500,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰특판 하이통신,충북 충주시 대소원면 첨단산업4로 54 중앙하이츠 상가동 106호,010-2966-1331,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
청주휴대폰성지 폰의정석,충북 청주시 흥덕구 사운로 215 석원빌딩 1층 5호,010-2772-0954,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰하우스 가경점,충북 청주시 흥덕구 가경로 8-1 태경빌딩 1층,010-7605-1554,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
중고폰사고팔고,충북 청주시 청원구 직지대로 890,010-3242-9425,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰할인매장,충북 충주시 대소원면 첨단쉼터2길 21 1층,010-9858-8991,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
모아텔레콤,충북 음성군 대소면 오태로 101-4 아시아폰마트,010-4062-2004,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
제천휴대폰성지,충북 제천시 신죽하로 83-24 장락롯데캐슬 상가동 105호,010-8366-9562,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
더정직한휴대폰,충북 청주시 흥덕구 가경로 180 신라아파트 상가1동 105호,010-6771-7597,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰하우스,"충북 청주시 흥덕구 서현북로 56 102,103호",010-5065-8340,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
다야모바일 충주호암점,"충북 충주시 사천개로 40 101호, 102호",010-9513-5540,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
옆커폰 청주오창점,충북 청주시 청원구 오창읍 오창대로 315 올리브상가 B동 1층 115호,010-4328-0095,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰하우스 지웰점,충북 청주시 흥덕구 대농로 39 1층 112호,010-211-2216,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
보해폰,충북 청주시 흥덕구 오송읍 오송생명7로 118 오송역파라곤센트럴시티3차 상가 5동 112호,010-8184-1145,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
유명한핸드폰,충북 진천군 덕산읍 대하로 138 우미린스테이상가 C동 1층 103호,010-9602-8753,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
판다폰,충북 청주시 상당구 중흥로 150 중흥마을덕일마이빌아파트 상가동 1층 102호,010-9140-7755,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
따르릉폰,충북 청주시 상당구 중고개로 104 칸타빌더테라스2단지 상가동 1층 105호 1층 따르릉폰,010-2158-0112,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
휴대폰캠퍼스 청대점,충북 청주시 청원구 직지대로 858 우암시티몰 1층 101호,010-3016-1988,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
정직한폰스토리,충북 청주시 흥덕구 2순환로1375번길 24 가경푸르지오상가 103호,010-9027-4940,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
정글통신,충북 충주시 중앙로 101 1층,010-3352-8512,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
하하통신,충북 충주시 예성로 161-2 1층,010-7263-1234,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
따르릉폰 사창복대점,충북 청주시 흥덕구 내수동로55번길 18 1층,010-2577-3052,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
역전폰 청주동남점,충북 청주시 상당구 중고개로 129 1층 116호,010-5722-2583,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%B6%A9%EB%B6%81&tab=place#none
