매장명,주소,전화번호,카테고리,카카오맵링크
옆 커폰 도화점,인천 미추홀구 숙골로 102 101호,010-5966-7287,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
휴대폰성지 판다폰 용현점,인천 미추홀구 용정공원로 33 인천 SK Sky VIEW A-2동 1층 103호,010-9868-4334,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천핸드폰성지 뽀로로모바일 3호점,인천 미추홀구 독배로 437 가우디 1층 101호,010-5965-0687,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천 휴대폰성지 말포이모바일 주안점,인천 미추홀구 석정로440번길 20 1층 102호,010-5842-4223,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
성지어때,인천 미추홀구 남주길 150 힐스테이트 푸르지오 주안 상가1동 1층 108호,010-3800-7970,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
꿀이텔레콤,인천 미추홀구 인주대로 5 힐스에비뉴스퀘어몰 A01 121호,010-2944-7001,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
영텔레콤,인천 미추홀구 인하로 201 1층 103호,010-8636-4774,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
휴대폰성지 배홍통신,인천 미추홀구 경인로499번길 8 1층 104호,010-8177-4888,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
아프리카중고폰 인천주안지사,인천 미추홀구 주안로 86 지하상가 6호,010-5707-0984,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
비와이모바일 숭의점,인천 미추홀구 인주대로45번길 44 휴프라임 1층 103호,010-8787-8380,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
정모바일,인천 미추홀구 주승로 163 1층,010-8080-4874,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
스마트 폰면세점 주안점,인천 미추홀구 길파로 15 6~7호,010-7732-8087,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
아이티케어 인천점,인천 미추홀구 주안로 108 경향프라자 7층 702호,010-4440-3922,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
핸드폰아울렛,인천 미추홀구 경인로 372 아인애비뉴 상가 1층 1004호,010-5550-9613,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
쾌남정보통신 원종,인천 미추홀구 한나루로358번길 23-31 1층 102호,010-7906-8333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
골드모바일,인천 미추홀구 염창로 80 1층,010-5377-7473,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
폰82,인천 미추홀구 신기길 1 1층,010-8098-7772,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
지유니컴퍼니,인천 미추홀구 주안로56번길 5 2층 201호,010-4530-5322,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
스윗폰,인천 미추홀구 주안로 86 주안지하상가 350호,010-8880-8690,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
뽀로로모바일,인천 부평구 열우물로87번길 33 1층,010-7667-0687,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
휴대폰성지 옆커폰 간석점,인천 남동구 석산로 17 삼도빌딩 1층,010-8389-4470,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
퓨어통신,인천 남동구 구월로56번길 16,010-4868-6973,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
휴대폰성지 우주모바일,인천 남동구 구월로 60 1층,010-8008-8408,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
그린모바일,인천 중구 서해대로484번길 16 1층,010-2333-2008,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
망고선불폰,인천 남동구 정각로 18 뉴센타빌딩 3층 A03호,010-3037-9100,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
에이치더블유,인천 남동구 예술로 198 1층 60호,010-2339-3369,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
친거루,인천 연수구 함박로 23-1 1층,010-6580-5445,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
더블유모바일,인천 서구 고래울로 44 1층,010-5968-8962,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
몬스모바일 동암점,인천 부평구 동암남로 9 1층,010-7775-7546,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
알로통신,인천 연수구 함박로 54 1층,010-8088-2288,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
케이모바일 동암2호점,인천 부평구 동암남로 9 1층 101호,010-5954-5772,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
옆커폰 구월점,인천 남동구 용천로87번길 23 구월힐스테이트3단지아파트 상가동 1층 104호,010-8759-6569,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
모비맨,인천 연수구 새말로56번길 3,010-2243-0554,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
텔레붐,인천 연수구 새말로 67,010-4315-3555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
더블조이,인천 연수구 새말로 75-1 1층,010-7773-7621,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천핸드폰성지 의형제모바일,인천 연수구 용담로 129 1층,010-2112-8982,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
다크모바일,인천 남동구 용천로 90 1층,010-9818-4222,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
사나이통신 서구점,인천 서구 가석로156번길 23 논현빌딩 101호,010-6397-9875,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
옆커폰 부평점,인천 부평구 원적로432번길 10 1층 4호,010-2622-5881,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
폰플러스,"인천 연수구 벚꽃로 106 1층108호 폰플러스( 연수역cgv1층,푸르지오맞은편)",010-3034-0015,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
소녀폰 인천송도점,인천 연수구 신송로 122 송도프라자 3층 314호,010-7773-4085,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
옆커폰,인천 연수구 벚꽃로 120,010-2508-1492,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
선도림,인천 연수구 선학로 101 뉴서울상가 136호,010-5805-6257,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
티피모바일,인천 연수구 청량로 76 1층 104호,010-6880-5045,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
인천원픽모바일선불폰,인천 연수구 용담로 153 대동월드스포츠센터 1층 142호,010-2445-8886,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
"승텔레콤 (인터넷,티비가입)",인천 부평구 경원대로 1277 지하1층,010-2999-0435,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%82%A8%EA%B5%AC&tab=place#none
