매장명,주소,전화번호,카테고리,카카오맵링크
마징가텔레콤 동래점,부산 동래구 충렬대로107번길 65 동래래미안아이파크 상가 317동 119호,010-5555-8423,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
부산휴대폰성지 마징가텔레콤,부산 해운대구 세실로 48 해운대삼정코아주상복합 상가동 136호,010-3021-2329,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
드림텔레콤,부산 해운대구 재반로 181 1층,010-2051-4000,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
앤텔레콤 알뜰폰 개통 전문점,부산 남구 용호로197번길 8 2층,010-9223-1514,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
써니텔레콤,부산 사하구 승학로 149,010-7712-4827,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
슈퍼맨텔레콤,부산 기장군 정관읍 정관7로 9-4 106동,010-7382-7733,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
부산선불폰 앤텔레콤 범일동,부산 동구 범일로 98 1층,010-4543-4080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
원탑텔레콤,부산 부산진구 동천로 4 지오플레이스 1078호,010-8432-5150,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
짱구텔레콤,부산 사하구 하신중앙로 344 1층,010-6780-7699,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
제이더스텔레콤,부산 사하구 장림시장5길 192 1층,010-7777-7825,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
이지텔레콤,부산 연제구 과정로 210 1층,010-8022-0486,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
모바일월드 피노이텔레콤,부산 사상구 사상로 104 1층,010-4931-4645,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
쭈텔레콤,부산 연제구 안연로23번길 53 1층,010-2381-6022,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
예나텔레콤,부산 영도구 절영로 119-2,010-9000-7920,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
봉봉텔레콤 2호점,"부산 동래구 수안로8번길 35 C동 17,18호",010-3047-3339,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
P#에스텔레콤,부산 동래구 충렬대로459번길 74-3 1층,010-3263-6323,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
앤텔레콤 가자부산BP,부산 연제구 중앙대로1075번길 16 2층,010-3069-9956,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
앤텔레콤 부산우정점,부산 부산진구 서전로 11-1 3층,010-3385-7567,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
휴대폰성지 대연스마트텔레콤,부산 남구 수영로266번길 37 우성2 1층 104~105호,010-2991-5770,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
휴대폰성지 슈퍼맨텔레콤 일광점,부산 기장군 일광읍 해빛4로 1 이지더원1차오션포레아파트상가동 115호,010-7726-7759,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
챔피언텔레콤,부산 해운대구 재반로270번길 33 1층,010-7535-4910,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
챔피언 텔레콤 구포점,부산 해운대구 아랫반송로 25 1층,010-7657-0789,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
LG유플러스 부전1동 부전시장점,부산 부산진구 새싹로 7 1층,010-8387-3075,LG유플러스,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%85%94%EB%A0%88%EC%BD%A4&tab=place#none
