매장명,주소,전화번호,카테고리,카카오맵링크
청년폰성지,서울 성북구 길음로 11 길음역 롯데캐슬트윈골드 단지내 상가 102동 1층,010-8852-2499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 동대문점,서울 동대문구 왕산로 190 청량리역 렉스프라임 제지1층 비114호,010-3443-3332,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 신촌점,서울 서대문구 신촌로 109 신촌르메이에르타운5 지하1층 109-2호,010-8477-7661,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 용산점,서울 용산구 한강대로 115 지하1층 108호,010-4010-6604,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
청년폰 송파점,서울 송파구 올림픽로 119 잠실파인애플상가 지하1층 A86호,010-6218-7471,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 영등포점,서울 영등포구 영등포로 106 102동 상가동 123호,010-6218-7471,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 광명점,경기 광명시 광명로 877 한진타운 상가 A동 1층 1115호,010-4176-6604,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
청년폰마트 본점,경기 광명시 양지로 19 유플래닛어반브릭스 B동 129호,010-9000-7841,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 신도림테크노마트점,서울 구로구 새말로 97 신도림테크노마트 9층 112호,010-9939-2860,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 파주운정점,경기 파주시 청암로17번길 33 현대메디컬프라자 1층 101호,010-3524-7397,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
청년폰 성지 춘천점,강원특별자치도 춘천시 지석로 80 1층 112호,010-5938-2004,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
청년폰,충남 계룡시 두마면 대실남북3길 16 한라비발디더센트럴 상가동 지하2층 17호,010-3232-7743,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 강서점,서울 강서구 강서로 391 문영비즈웍스 1층 102호,010-7933-2692,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%B2%AD%EB%85%84%ED%8F%B0&tab=place#none
