매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 수성점,대구 수성구 달구벌대로 2544 1층,010-6368-1582,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 대구서구점,대구 서구 당산로 446 서대구KTX영무예다음 상가 371동 206호,010-5674-8330,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 동천점,대구 북구 대천로 90 1층 102호,010-8708-4204,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 통신골목점,대구 중구 동성로1길 33 1층,010-5805-4713,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 장기점,대구 달서구 장기로 247 1층,010-5566-2103,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 강남약국점,대구 북구 신암로 105 1층,010-9996-2952,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 용산점,대구 달서구 성지로 90 1층,010-8062-6433,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 반월당점,대구 중구 달구벌대로 2115-1 1층,010-9128-5944,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 성서계대점,대구 달서구 서당로7길 35 1층 101호,010-2232-4321,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
옆커폰 성당점,대구 달서구 당산로 81 1층,010-3399-8787,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EB%8C%80%EA%B5%AC&tab=place#none
