매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 길음점,서울 강북구 솔샘로67길 137 1층,010-2891-0730,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰 아이폰수리 에코폰 미아점,서울 강북구 도봉로8길 21 2층,010-2400-9342,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
캡틴모바일 온라인,서울 강북구 도봉로29길 7 2층,010-7371-4685,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
아프리카중고폰 수유미아지사,서울 강북구 한천로144길 54 1층,010-5754-2218,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 수유점,서울 강북구 덕릉로 82 제네스타워 1층 105호,010-8284-5523,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
매니아텔레콤,서울 강북구 한천로 1000 1층,010-4425-6016,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청춘대길 삼양점,서울 강북구 솔샘로 254 1층 3호,010-7343-7560,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 휴대뽐 미아점,서울 강북구 도봉로 143 일수빌딩 1층 108호,010-7610-8594,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
건강모바일,서울 강북구 한천로 1046-1 1층,010-8400-2049,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
우리형스마트폰,서울 강북구 솔매로 119 1층,010-7599-0330,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
동네폰가게,서울 강북구 삼각산로28길 6,010-7399-4499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
정직한스토리,서울 강북구 도봉로13길 49 1층,010-5848-8080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
아프리카중고폰 수유지사,서울 강북구 삼양로 500-18 1층,010-5817-6992,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
내일모바일,서울 강북구 인수봉로55길 4,010-7186-0469,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
바름정보통신,서울 도봉구 도봉로109길 19 1층,010-5349-0707,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
한성씨엔에스,서울 도봉구 덕릉로63가길 61 창동대우아파트 상가동 1층 104호,010-6667-2325,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 쌍문점,서울 도봉구 시루봉로 64 261센타 1층 103호,010-3395-1164,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
굳폰,"서울 도봉구 노해로65길 7-12 7층 6호(창동, 청백빌딩)",010-2349-1665,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 노원점,서울 노원구 동일로 1393 1층 109호,010-5599-5579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 노원구 동일로 1393 일신프라자 1층 109호,010-5599-5579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
T world 홈플러스방학점,서울 도봉구 도봉로 678 지하2층,010-7110-3062,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
엄청텔레콤,서울 성북구 삼양로 63 2층,010-5022-5434,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
리온텔레콤,서울 성북구 종암로40길 36,010-9660-1665,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 월곡점,서울 성북구 오패산로 46 월곡두산위브아파트 상가동 110호,010-9123-6660,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
넘버원 코리아,서울 도봉구 도당로27길 47 101호,010-7660-6366,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆 커폰 길음점,서울 성북구 삼양로4길 4 1층 2호,010-4455-3833,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
신텔레콤,서울 성북구 장위로 123 1층,010-7771-1184,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰파크 노원성지점,서울 노원구 노해로 507 1층 1051호,010-5763-6256,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
단무지폰 노원점,서울 노원구 상계로 74 킴스빌딩 1층,010-2456-1586,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 노원,서울 노원구 노해로 507 와우쇼핑몰 1층 1045호,010-8800-8118,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
부광선불폰,"서울 성북구 삼양로 14 1,2층",010-8701-0197,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년폰성지,서울 성북구 길음로 11 길음역 롯데캐슬트윈골드 단지내 상가 102동 1층,010-8852-2499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
유티에스글로벌,서울 노원구 상계로7길 7 에이원블레스 3층,010-5147-0300,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
장위시장 휴대폰마트,서울 성북구 돌곶이로27길 83 1층,010-5557-5442,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 태양폰 길음점,서울 성북구 길음로 11 길음역롯데캐슬트윈골드아파트 137호,010-6708-9987,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
소녀폰 성신여대점,서울 성북구 동소문로20다길 2 3층,010-6535-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
또또모바일,서울 노원구 한글비석로27길 34,010-4222-5348,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 상계역점,서울 노원구 한글비석로 384 대호프라자 1동 1층 128호,010-5848-8080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
우리동네폰마트,서울 성북구 한천로 578 1층,010-8240-5628,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 노원중계점,서울 노원구 한글비석로 362 중석빌딩 1층,010-8117-5670,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EA%B0%95%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
