매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 안산초지점,경기 안산시 단원구 화랑로 102 센트럴포레 상가1동 1층 124호,010-8486-0857,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
앤텔레콤 고잔역점,"경기 안산시 단원구 광덕4로 96 제이엠 컨벤션웨딩홀 (구,디오)건물1층122호",010-3857-5612,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
휴대폰성지 원곡점,경기 안산시 단원구 화랑로 98 복원연립 상가동 103호,010-3300-1821,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
코레모바일,경기 안산시 단원구 다문화2길 29-1 1층,010-5753-5847,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
휴대폰성지 밴드폰 안산점,경기 안산시 단원구 광덕4로 112 1층 114호,010-2166-1002,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
휴대폰성지 중앙점,경기 안산시 단원구 예술대학로 11 1층 101호,010-7380-1821,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
휴대폰제일싼집,경기 안산시 상록구 원당골1길 9 1층,010-7774-2940,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
사거리핸드폰,경기 안산시 단원구 화정로1길 6 1층 102호,010-2422-2444,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
폰마트,경기 안산시 상록구 도매시장로 44 1층,010-6889-7013,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
폰마켓,경기 안산시 상록구 석호로 288 1층 104호,010-3317-6012,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%95%88%EC%82%B0&tab=place#none
