매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 역삼점,서울 강남구 언주로 427 디오빌역삼 1층 111호,010-3358-0222,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
강남핸드폰성지,서울 강남구 테헤란로 101 강남역쇼핑센타 D-24호동,010-4868-5841,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선불폰 누구나 당일개통,서울 강남구 테헤란로 116 동경빌딩 10층 1024호,010-2813-4600,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
강남핸드폰성지,서울 강남구 테헤란로4길 6 강남역센트럴푸르지오시티오피스텔 1층 B111호,010-5753-5882,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
이코노미컬 선릉점,서울 강남구 선릉로 431 에스케이허브오피스텔 1층 112호,010-3906-9396,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
키움컴퍼니,서울 강남구 강남대로 지하 396 C-3호,010-6543-2084,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
퍼스트폰,서울 서초구 서초대로78길 42 현대기림오피스텔 907호,010-5913-7125,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
올포원텔레콤 양재점,서울 강남구 남부순환로363길 12-9 1층 102호,010-2117-8200,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 서초점,서울 서초구 서초대로 240 동일하이빌 지하1층 비13호,010-8165-5555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 직폰 강남점,서울 강남구 선릉로 623 1층 104호,010-5473-7264,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
왕싸다통신,서울 서초구 효령로 304 국제전자센터 3층 3011호,010-4786-5071,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
소녀폰 강남신사역점,서울 강남구 강남대로152길 17 3층 301호,010-8019-5949,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
밴드폰 서초구점,"서울 서초구 효령로 304 국제전자센터 3층 3132, 3133호",010-9847-1006,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰파크 서초성지점,서울 서초구 효령로 304 국제전자센터 3층,010-4786-5071,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
애플선불폰,"서울 강남구 테헤란로 410 1,2층",010-6387-4596,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서래대박통신,서울 서초구 효령로 304 국제전자센터 3동 37층 38호,010-9868-9989,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선릉폰연금술사,서울 강남구 테헤란로 425 신일빌딩 5층 12호,010-2978-2904,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
와요모바일,서울 서초구 효령로 304 3층 70호,010-9843-4311,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
이케이커머스,서울 강남구 테헤란로70길 12 H타워 402-에이1398호,010-5896-9019,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%97%AD%EC%82%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
