매장명,주소,전화번호,카테고리,카카오맵링크
소녀폰 일산화정역점,경기 고양시 덕양구 화신로260번길 57 요진타워 7층 718호,010-4617-2514,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
옆커폰 일산점,경기 고양시 일산동구 숲속마을2로 115 상가 1층,010-7247-1256,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
휴대폰성지 옆커폰 주엽점,경기 고양시 일산서구 중앙로 1456 서현프라자 1층 113호,010-4475-5566,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
도매폰센터,경기 고양시 일산동구 탄중로425번길 3 104호,010-8131-4253,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
일산휴대폰성지 도매폰센타,경기 고양시 덕양구 삼송로 12 반도유스퀘어 1층 114호 도매폰센타,010-8484-9499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
참통신,경기 고양시 일산서구 중앙로 1425 주엽역삼부르네상스 가동 1층 117호,010-5273-5243,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
알뜰폰선불폰앤텔레콤,경기 고양시 일산서구 중앙로 1493 애비뉴상가 2층 2072호,010-6777-9901,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
휴대폰도매센터 행신점,경기 고양시 덕양구 중앙로 559 그랑프리빌딩 1층 106호,010-6562-4466,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
우리동네도매폰,경기 고양시 일산동구 하늘마을1로 8 성원타워 1층 112호,010-9007-1844,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
휴대폰도매센터 탄현점,경기 고양시 일산서구 탄중로 533 101호,010-6642-9292,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B3%A0%EC%96%91%EC%8B%9C&tab=place#none
