매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지 아일랜드통신,부산 영도구 태종로 675 오션라이프 에일린의뜰2단지 상가동 1층 107호,010-6771-1242,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
무지개통신,부산 강서구 명지새동네길1번길 28 1층,010-8939-3050,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
새마을통신 당리본점,부산 사하구 다대로 6 1층,010-7764-9121,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
따르릉통신,부산 기장군 일광읍 해빛6로 107-3 1층 102호,010-6311-4489,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
피치통신,부산 금정구 금정로 149 1층,010-9466-9829,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
병아리통신,부산 해운대구 송정중앙로 35 1층,010-3146-2457,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
제이통신,부산 서구 대티로 173 1층 103호,010-2269-1093,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
준통신,부산 수영구 수영로 지하 677 수영역지하상가 29호,010-9738-1232,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
스타통신 장전점,부산 금정구 금강로 277 2층,010-9780-4411,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
누리통신,부산 북구 덕천로 188 호산상가 1층 134호,010-8357-0936,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
못골통신,부산 남구 못골로 72,010-2188-1288,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
새마을통신 괴정점,부산 사하구 낙동대로 193 1층,010-9977-9121,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
옥구통신,부산 동래구 석사북로 1 1층,010-3035-0059,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
현대정보통신,부산 북구 시랑로106번길 6-1 1층,010-6559-8799,자동차용품,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
오쓰통신,부산 연제구 중앙대로1075번길 16 3층,010-9107-5230,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
토박이통신 연지점,부산 부산진구 동평로265번길 19,010-2222-3663,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
선불폰 고양이통신,부산 사하구 서포로30번길 26 근린생활동 2층 208호,010-8451-4111,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
주원 정보 통신,부산 사상구 새벽로 131 2동 225호,010-2694-9922,통신시공,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
청운정보통신,부산 해운대구 우동1로 5 6층 603호,010-8909-6960,통신기기,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
오쓰통신 교대점,부산 연제구 중앙대로 1206,010-9107-5230,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
만세통신 W스퀘어점,부산 남구 분포로 145 1층 Street B 1057호,010-6777-1057,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
휴대폰성지 알람폰 루피통신,부산 해운대구 세실로 30 경동지플러스 상가동 1층 107호,010-2786-6803,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
휴대폰박사 막내통신,부산 해운대구 재반로242번길 12 1층,010-5135-5132,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%B6%80%EC%82%B0+%ED%86%B5%EC%8B%A0&tab=place#none
