매장명,주소,전화번호,카테고리,카카오맵링크
신사유람단,서울 강남구 논현로 507 성지하이츠3차빌딩 1903호,010-4800-0213,모바일,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
바로연구소,서울 강남구 영동대로 602 미켈란107 6층 브이228호,010-5888-8254,모바일,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
하우두나우두,서울 강남구 역삼로 114 현죽빌딩 8층 825호,010-4952-1219,모바일,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
수리수선마수리,서울 송파구 백제고분로37길 6 송원빌딩 4층,010-4786-4755,모바일,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
위한소프트,서울 성동구 아차산로7길 15-1 효정빌딩 3층 331호,010-2346-1367,모바일,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
강남모바일,서울 강남구 광평로34길 35 강남더샵포레스트 상가동 지하층 108호,010-7777-5380,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
이오모바일,서울 송파구 석촌호수로12길 28 1층 104호,010-9134-2533,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
만다 모바일,서울 송파구 백제고분로 204 301호,010-3172-1455,유선통신서비스,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
와요모바일,서울 서초구 효령로 304 3층 70호,010-9843-4311,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
청년모바일 2호점,서울 송파구 백제고분로50길 35 1층,010-7332-3020,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
잠실 모바일,서울 송파구 올림픽로 300 1층,010-3172-1455,유선통신서비스,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
에이스모바일,서울 광진구 광나루로56길 85 테크노마트21 6층 C-63호,010-2488-2277,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
휴대폰성지,서울 송파구 백제고분로40길 16 1층 3호,010-8788-4980,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
온파워아이앤티,서울 송파구 법원로11길 25 에이치비지니스파크 B동 810호,010-7707-4447,유선통신,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%AA%A8%EB%B0%94%EC%9D%BC+%EA%B0%95%EB%82%A8&tab=place#none
