매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지 일타폰 파주점,경기 파주시 경의로 1204 월드타워 1층 107호,010-5190-0393,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
우디모바일,경기 파주시 해올2길 16 공감빌딩 1층 102호,010-2333-4566,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
금촌중고폰 폰당폰 금촌점,경기 파주시 문화로 93 1층 102호,010-8181-7131,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
파주중고폰 폰당폰 파주점,경기 파주시 중앙로 314 3층,010-8181-7131,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
휴대폰성지 청년폰 파주운정점,경기 파주시 청암로17번길 33 현대메디컬프라자 1층 101호,010-3524-7397,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
운정중고폰 폰당폰 야당점,경기 파주시 소리천로 25 유은타워7차 5층 515호,010-8181-7131,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
휴대폰도매할인,경기 파주시 문산읍 문향로 30 1층 5호,010-5885-8291,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
또바기,경기 파주시 문산읍 방촌로 1759 문산홈플러스 1층,010-9468-9592,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
운정부자통신,경기 파주시 와석순환로515번길 61 104호,010-4448-6446,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
좋은선택 운정점,경기 파주시 와석순환로 72 홍원프라자 104호,010-5710-3614,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
다쏜다 파주운정신도시점,경기 파주시 산내로 90 디에트르 더 클래스아파트 1220동 1층 201-1호,010-2270-2880,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
운정텔레콤,경기 파주시 송학1길 67-8 1층,010-3063-1856,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
이유컴퍼니,경기 파주시 맨드라미길 36 1층 102호,010-7777-7038,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
어리통신,경기 파주시 후곡로 21,010-7777-4063,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
유심닷컴,경기 파주시 경의로 1092 유은타워 3차 808-A294호,010-6740-6889,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
딸기마켓 파주운정점,경기 파주시 미래로 369-21 1층 103호,010-2815-8253,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
휴대폰가게,경기 파주시 탄현면 엘씨디로241번길 20 1층,010-8008-6217,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
별텔레콤,경기 파주시 번영로 7-1,010-2774-6344,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
성지폰 핸드폰클리닉 운정점,경기 파주시 경의로1240번길 31 현해프라자 1층 102호,010-9999-4771,통신판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8C%8C%EC%A3%BC&tab=place#none
