매장명,주소,전화번호,카테고리,카카오맵링크
동탄휴대폰성지 도매폰센타,경기 화성시 동탄솔빛로 53 모닝타운 109호 동탄도매폰센타,010-7687-0786,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
옆커폰 화성점,경기 화성시 동탄반석로 204 제일프라자 1층 110호,010-2188-1448,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
옆커폰 봉담점,경기 화성시 봉담읍 상리3길 160 중흥에스클래스더센트럴 단지내상가 218동 1층 107호,010-8184-6717,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
휴대폰성지 옆커폰 화성향남점,경기 화성시 향남읍 행정중앙2로 67 1층 116호,010-5761-7777,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
남양중고폰휴대폰자급제 성지폰,경기 화성시 남양읍 시청로 107 1층,010-2757-6492,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
휴대폰성지 도매폰,경기 화성시 장조2로 12 1층,010-7740-2847,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
휴대폰성지 정직폰 화성점,경기 화성시 동부대로 1062 동탄역동원로얄듀크비스타3차 609동 1층 109호,010-5692-1874,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
동탄휴대폰성지 미소폰 병점지점,경기 화성시 효행로 1068 리더스프라자 1층 111호,010-3267-3393,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
휴대폰성지옆커폰 화성시동탄점,경기 화성시 동탄대로시범길 261 리더스프라자 1층 111호,010-7603-7762,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
화성 중고폰 알뜰 폰 에코폰 화성향남점,경기 화성시 향남읍 발안로 116 1층,010-7513-3533,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
동탄 폰할인마트,경기 화성시 메타폴리스로 47-7 1층,010-5023-7551,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
휴대폰성지 직폰 동탄점,경기 화성시 동탄순환대로 697 1층 105호,010-2754-6088,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
동탄 휴대폰성지 지조모바일,경기 화성시 동탄대로5길 15 그랑파사쥬 12블럭 1층 1014호,010-8039-0504,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
아벤모바일,경기 화성시 향남읍 평3길 19 회춘플라자 108호,010-8895-1229,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
우리정보통신,경기 화성시 삼성1로 160 디지털스테이션 106호,010-2450-7155,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
방교폰,경기 화성시 동탄기흥로247번길 8 1층 112호,010-9999-9782,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
수글로벌 남양점,경기 화성시 남양읍 시청로 107 1동 1층,010-8358-6611,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
라라텔레콤,경기 화성시 남양읍 남양중앙로 293,010-7100-9834,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
탄콩마켓,경기 화성시 향남읍 배터길 4 1층,010-8188-4444,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
킹콩폰 동탄에듀몰점,경기 화성시 동탄기흥로353번길 99-3 1층,010-7999-4695,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%99%94%EC%84%B1&tab=place#none
