매장명,주소,전화번호,카테고리,카카오맵링크
소녀폰 성신여대점,서울 성북구 동소문로20다길 2 3층,010-6535-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆 커폰 길음점,서울 성북구 삼양로4길 4 1층 2호,010-4455-3833,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년폰성지,서울 성북구 길음로 11 길음역 롯데캐슬트윈골드 단지내 상가 102동 1층,010-8852-2499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
장위시장 휴대폰마트,서울 성북구 돌곶이로27길 83 1층,010-5557-5442,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
부광선불폰,"서울 성북구 삼양로 14 1,2층",010-8701-0197,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 월곡점,서울 성북구 오패산로 46 월곡두산위브아파트 상가동 110호,010-9123-6660,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 태양폰 길음점,서울 성북구 길음로 11 길음역롯데캐슬트윈골드아파트 137호,010-6708-9987,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
엄청텔레콤,서울 성북구 삼양로 63 2층,010-5022-5434,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
히트텔레콤,서울 성북구 지봉로24길 70-19 1층,010-9917-2645,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
우리동네폰마트,서울 성북구 한천로 578 1층,010-8240-5628,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에이치선불폰,서울 성북구 아리랑로 3 3층,010-2500-0197,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰사구팔구,서울 성북구 동소문로20나길 9 명성빌딩 지하1층,010-8411-2523,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰아울렛,서울 성북구 동소문로13길 37 1층,010-8287-7206,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 성신여대점,서울 성북구 동소문로 113-1 1층,010-6565-7750,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
신텔레콤,서울 성북구 장위로 123 1층,010-7771-1184,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
pop정보통신,서울 성북구 안암로 145,010-2940-2114,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
리온텔레콤,서울 성북구 종암로40길 36,010-9660-1665,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
여왕선불폰,서울 종로구 창경궁로 283 3층,010-9235-8330,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
0원휴대폰 동묘역점,서울 종로구 종로 361 1층,010-6791-9258,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
동대문성지모바일,서울 종로구 종로 347 롯데캐슬천지인 상가동 1층 107호,010-4520-1449,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
투비엔모바일,서울 종로구 창신길 22 1층,010-4928-1995,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰성지 왕십리점,서울 중구 난계로 151 1층 104호,010-8050-9020,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
비엔통신,서울 종로구 종로46길 9,010-6869-8999,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
삼보통신,서울 종로구 지봉로 1 1층,010-2117-2117,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
0원휴대폰 평화시장점,서울 종로구 청계천로 261 1층,010-5888-2085,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰할인매장,서울 성동구 청계천로 422 1층,010-6543-6813,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
동대문 성지,서울 동대문구 청계천로 433 미우오피스텔,010-8230-9322,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
샴푸폰나라,서울 종로구 종로 266 동대문종합시장 D동 1층 110호,010-2006-8822,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
블레스유니버셜,서울 종로구 종로 226 송화빌딩 1층,010-5888-5235,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 동대문점,서울 동대문구 왕산로 190 청량리역 렉스프라임 제지1층 비114호,010-3443-3332,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 중구 장충단로 247 굿모닝시티쇼핑몰 9층 902-24호,010-8800-8118,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
서울휴대폰 성지옆커폰 168호왕십리점,서울 중구 난계로 151 아르브오피스텔 1층 104호,010-8050-9020,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰 아이폰수리 에코폰 미아점,서울 강북구 도봉로8길 21 2층,010-2400-9342,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
혜성닷컴,서울 중구 을지로42길 20 1층,010-4914-8754,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
베빅스,서울 중구 퇴계로 314 2층,010-6581-1191,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
종로모바일,서울 종로구 돈화문로5가길 33 1층 3호,010-7206-1198,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
정직한스토리,서울 강북구 도봉로13길 49 1층,010-5848-8080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청구선불폰,서울 중구 다산로29길 52 1층,010-8471-7942,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
소녀폰 종각역점,서울 종로구 종로 65 장안빌딜 3층 302호,010-9501-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 답십리점,서울 동대문구 답십리로 108 1층,010-4375-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 길음점,서울 강북구 솔샘로67길 137 1층,010-2891-0730,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
알뜰폰,서울 동대문구 답십리로30길 16 1층,010-5266-7476,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
상희모바일,서울 동대문구 회기로 157 1층,010-7522-9612,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 왕십리점,서울 성동구 왕십리로 336 1층 104호,010-4940-0683,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청춘대길 삼양점,서울 강북구 솔샘로 254 1층 3호,010-7343-7560,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%B6%81%EA%B5%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
