매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 의정부역점,경기 의정부시 평화로 486 1층 103호,010-7746-1095,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
휴대폰성지 옆커폰 의정부민락점,경기 의정부시 용민로 192 웅신프라자 1층 118호,010-5805-8493,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
중고폰뱅크 의정부점,경기 의정부시 시민로 39 4층 408-1호,010-5819-4980,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
미소통신,경기 의정부시 평화로542번길 6-1 1층,010-5836-5522,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
씽씽텔레콤,경기 의정부시 발곡로 26 1층,010-4461-5561,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
서기텔레콤,경기 의정부시 동일로 589,010-7654-4486,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
휴대폰성지,경기 의정부시 민락로 195 중흥S클래스 상가 1층 139호,010-2006-6992,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
의정부휴대폰성지,경기 의정부시 오목로225번길 147 폴리프라자2 1층 110호,010-4000-7502,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
휴대폰성지 알뜰폰스토어 가능점,경기 의정부시 가능로 105 성원빌딩 1층,010-3367-3069,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
휴대폰 파크 의정부성지점,"경기 의정부시 시민로 80 9층 909-1호 6,7호기 엘레베이터 앞",010-3719-5544,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9D%98%EC%A0%95%EB%B6%80&tab=place#none
