매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 노원점,서울 노원구 동일로 1393 1층 109호,010-5599-5579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 상계역점,서울 노원구 한글비석로 384 대호프라자 1동 1층 128호,010-5848-8080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 노원구 동일로 1393 일신프라자 1층 109호,010-5599-5579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 노원중계점,서울 노원구 한글비석로 362 중석빌딩 1층,010-8117-5670,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
또또모바일,서울 노원구 한글비석로27길 34,010-4222-5348,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰파크 노원성지점,서울 노원구 노해로 507 1층 1051호,010-5763-6256,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
노원구휴대폰성지,서울 노원구 중계로 225 청구아파트상가 1층 113호,010-3100-3788,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
유티에스글로벌,서울 노원구 상계로7길 7 에이원블레스 3층,010-5147-0300,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
제이텔레콤 공릉시장점,서울 노원구 동일로 1032 상가 1층,010-4632-0072,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
단무지폰 노원점,서울 노원구 상계로 74 킴스빌딩 1층,010-2456-1586,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
미소통신,서울 노원구 한글비석로52길 30 1층,010-4062-8881,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%85%B8%EC%9B%90+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
