매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지,서울 중구 장충단로 247 굿모닝시티쇼핑몰 9층 902-24호,010-8800-8118,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지 성신여대점,서울 성북구 동소문로 113-1 1층,010-6565-7750,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
서울휴대폰 성지옆커폰 168호왕십리점,서울 중구 난계로 151 아르브오피스텔 1층 104호,010-8050-9020,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지 태양폰 길음점,서울 성북구 길음로 11 길음역롯데캐슬트윈골드아파트 137호,010-6708-9987,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지 월곡점,서울 성북구 오패산로 46 월곡두산위브아파트 상가동 110호,010-9123-6660,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지 청년폰 동대문점,서울 동대문구 왕산로 190 청량리역 렉스프라임 제지1층 비114호,010-3443-3332,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지,서울 송파구 백제고분로40길 16 1층 3호,010-8788-4980,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지,경기 남양주시 별내중앙로 53 은가비 104호,010-4919-5958,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
휴대폰성지 상계역점,서울 노원구 한글비석로 384 대호프라자 1동 1층 128호,010-5848-8080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
강남핸드폰성지,서울 강남구 테헤란로4길 6 강남역센트럴푸르지오시티오피스텔 1층 B111호,010-5753-5882,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EC%A7%80&tab=place#none
