매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 부산교대점,부산 연제구 거제천로 183 1층,010-8557-8966,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
옆커폰 부산시청점,부산 연제구 중앙대로 1032 1층,010-2832-6207,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰성지 판다폰,부산 연제구 아시아드대로 39 레이카운티2단지 상가동 1층 134호,010-8500-4334,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
옆커폰 연산점,부산 연제구 과정로 345 1층,010-3913-6947,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰성지,부산 연제구 반송로 80 일동미라주 상가 1층,010-5074-2034,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
하얀폰,부산 연제구 반송로 80,010-6520-2851,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
선불폰 개통 부산점,부산 연제구 거제천로118번길 62-2 유림드림빌 나동 405호,010-7447-7112,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
폰싸다구,부산 연제구 아시아드대로 39 레이카운티 1단지 상가 1층 124호,010-6639-6807,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰성지 직폰 연산시청점,부산 연제구 연제로 30 시청역 비스타 동원 105동 1층 B106호 1층 직폰,010-5519-8953,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
옆커폰성지 연산토곡점,부산 연제구 과정로 171-1 1층,010-4881-8966,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
열차폰,"부산 연제구 중앙천로2번길 3 1층 102, 103호",010-5656-3226,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
앤텔레콤 가자부산BP,부산 연제구 중앙대로1075번길 16 2층,010-3069-9956,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
우리동네착한폰샵,부산 연제구 과정로 308 1층,010-7628-0879,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
오쓰통신 교대점,부산 연제구 중앙대로 1206,010-9107-5230,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
이지텔레콤,부산 연제구 과정로 210 1층,010-8022-0486,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
폰도매,부산 연제구 안연로 1 1층,010-7517-9519,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
영앤리치모바일,부산 연제구 거제천로87번길 30 연제그린타워 1층 111호,010-5004-4446,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
쭈텔레콤,부산 연제구 안연로23번길 53 1층,010-2381-6022,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
오쓰통신,부산 연제구 중앙대로1075번길 16 3층,010-9107-5230,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰파는총각,부산 부산진구 연수로 56-1,010-2487-1670,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
러비컴퍼니,부산 부산진구 중앙대로 981 시청센트빌 1층 104호,010-4671-2848,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
옆커폰 사직점,부산 동래구 사직로 16 상가동 204동 1층 103호,010-5105-6755,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
중고폰뱅크 부산동래점,부산 동래구 충렬대로218번길 4 1층 2호,010-6469-4988,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
소녀폰 부산수영점,부산 수영구 무학로9번길 94 2층,010-9746-4499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
서면선불폰 선불유심,부산 부산진구 동성로 137 서면동원오피스텔 지하1층 101호 19-3,010-2515-1850,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
착한휴대폰,부산 동래구 명륜로 115 1층,010-2846-5555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰성지 망미점,부산 수영구 과정로67번길 14,010-7285-0121,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
봉봉텔레콤 2호점,"부산 동래구 수안로8번길 35 C동 17,18호",010-3047-3339,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
토박이통신 연지점,부산 부산진구 동평로265번길 19,010-2222-3663,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
알뜰폰마켓,부산 부산진구 서전로37번길 14-1 b가동 1층 19-1호,010-8111-0458,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
중고폰뱅크 부산서면점,부산 부산진구 중앙대로691번길 5 천우빌딩 5층,010-4484-2555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
부산휴대폰 성지옆커폰 낙민점,부산 동래구 안남로31번길 5 보림미니상가 1층 102호,010-4370-0089,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
억탄모바일,부산 수영구 과정로 73 하영메디칼빌딩 1층,010-4503-5677,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
부산휴대폰성지,부산 부산진구 연지로 8 1층,010-5374-2777,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
찐중고폰,부산 부산진구 서면로 63-2 1층,010-6806-9299,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
부산휴대폰 성지 옆커폰 서면점,부산 부산진구 가야대로 761 1층,010-2461-2850,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰성지 부산서면,부산 부산진구 동천로 53 구슬빌딩 1동 1층 1호,010-8075-6200,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰면세점,부산 동래구 안남로 108 화성코아 1층,010-9595-3498,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
앤텔레콤 부산우정점,부산 부산진구 서전로 11-1 3층,010-3385-7567,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
제이투,부산 동래구 동래로148번길 27 오성빌라트 2층 201호,010-8786-8746,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
휴대폰성지,부산 부산진구 서면로 59 삼정노블빌딩 1층 103호,010-9563-1201,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%97%B0%EC%A0%9C%EA%B5%AC&tab=place#none
