매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지,충남 아산시 탕정면 갈산샛들로 57,010-3333-1049,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰성지,충남 천안시 동남구 신촌4로 42,010-7770-8066,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰성지 직폰 불당점,충남 천안시 서북구 불당21로 71 정석프라자3차 1층 114호,010-9592-8838,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰성지 직폰 청당점,충남 천안시 동남구 청당2길 83-8 1층 101호,010-2932-8853,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰성지 밴드폰 서산점,충남 서산시 고운로 109 그린빌딩 1층,010-8915-0266,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰성지 밴드폰 당진점,충남 당진시 당진중앙2로 117-34 1층,010-3333-4629,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰성지 옆커폰 천안청당점,충남 천안시 동남구 청수4로 18 1층 103호,010-4099-5363,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
천안휴대폰 알뜰폰선불폰중고폰성지 한마음통신,충남 천안시 서북구 성정두정로 126 1층,010-7577-4250,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰 두정점,충남 천안시 서북구 두정로 258 1층 107호,010-6541-5833,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
휴대폰365아울렛,충남 공주시 번영1로 80 1층 101호,010-8331-0063,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
옆커폰 천안두정점,충남 천안시 서북구 두정로 238 1층,010-8929-4536,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
SKT 신불당점,충남 천안시 서북구 불당33길 26 우리타워 1층 106호,010-4994-0305,SK텔레콤,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
옆 커폰 천안신부점,충남 천안시 동남구 만남로 48 RGB빌딩 1동 1층 101호,010-6720-0511,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
청년폰,충남 계룡시 두마면 대실남북3길 16 한라비발디더센트럴 상가동 지하2층 17호,010-3232-7743,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
별해모바일,충남 천안시 서북구 성성6로 7-32 101호,010-3434-7952,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
판다폰 서산1호점,충남 서산시 예천1로 24 JS빌딩 1층 102호,010-2100-2622,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
원 모바일,충남 천안시 서북구 불당26로 80 지웰 푸르지오 401동 상가 1층,010-5555-3166,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EC%B6%A9%EB%82%A8&tab=place#none
