매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰 파크 천호성지점,서울 강동구 천호대로 1006 101호,010-2065-8470,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
샵모바일,서울 강동구 천호대로 1006 1층 101호,010-265-8470,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
피에스,서울 강동구 풍성로37가길 26 1층,010-2399-7860,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선불폰 개통 매장 강동점,서울 강동구 천호대로 1092 1층 105호,010-9767-2225,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에스엠디컴퍼니,서울 강동구 성내로 11 1층,010-8080-8757,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년모바일 3호점,서울 강동구 양재대로91길 50,010-7473-7010,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
파인폰샵 강동성내점,서울 강동구 풍성로 113-1 1층,010-6879-2625,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰허브,서울 강동구 양재대로96길 19 102호,010-7553-4773,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선불폰 개통 매장 천호점,서울 강동구 천호대로159길 3,010-2660-6579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
스카이통신,서울 강동구 진황도로 53 금정빌딩 1층 102호,010-3721-7011,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선샤인선불폰,서울 강동구 천호대로 1015 306호,010-2887-3779,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
대단정보,서울 강동구 양재대로116길 8,010-5295-9992,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
밍키알뜰폰,서울 송파구 양재대로 1222,010-2679-2648,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 천호점,서울 강동구 상암로 78 1층,010-2987-9523,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년모바일 2호점,서울 송파구 백제고분로50길 35 1층,010-7332-3020,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰아울렛,서울 강동구 천중로 237 102호,010-7474-6461,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
후니모바일,서울 강동구 양재대로 1549 삼정빌딩 1층 104호,010-8949-9540,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰프라자,서울 강동구 구천면로 305 1층 휴대폰프라자,010-2525-2919,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%B1%EB%82%B4%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
