매장명,주소,전화번호,카테고리,카카오맵링크
금원환전소휴대폰,서울 관악구 신사로10길 11,010-4168-8288,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆 커폰 신림점,서울 관악구 남부순환로 1597 1층 101호,010-4333-5222,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰마트,서울 관악구 봉천로 230,010-2787-3990,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 신림점,서울 관악구 신원로 22 1층,010-4838-3332,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
신림중고폰,서울 관악구 신림로 344 SK허브그린 1층 136호,010-8560-3521,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰사요몰 신림직영점,서울 관악구 신림로 344 8층 817호,010-5176-8100,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
난곡 폰마트,서울 관악구 난곡로 234 2호,010-2582-2738,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
EJ통신,서울 관악구 난우길 36 1층,010-4015-3232,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
케이케이모바일,서울 영등포구 디지털로54길 25,010-4745-9938,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
소녀폰 구로디지털역점,서울 구로구 시흥대로 557 2층,010-9729-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
더끌림컴퍼니,서울 관악구 난곡로 194 1층,010-8108-0800,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
메리선불폰,서울 동작구 여의대방로 140 701호,010-8259-4688,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰가게 3호점,서울 동작구 여의대방로22길 121 보라매자이더포레스트 상가동 1층 1215호,010-5556-7508,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
티플러스,서울 영등포구 디지털로51길 10,010-6663-5555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
구로중고폰 에코폰 구로디지털단지점,서울 구로구 디지털로32가길 1 403호,010-6303-1327,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰뱅크 서울신풍점,서울 영등포구 신풍로 28 에코동 지하2층 B216호,010-2174-4333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
미미텔레콤,서울 구로구 디지털로32다길 23 805호,010-2887-7557,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
국제통신,서울 영등포구 디지털로37길 6,010-5323-7828,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
알파선불폰,서울 관악구 남부순환로 1685,010-6837-8282,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
구로선불폰,서울 구로구 디지털로 273 1층,010-2933-1597,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 상도4동점,서울 동작구 양녕로 190 대현빌딩 1층,010-7923-4132,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 천하통일 신길점,서울 영등포구 여의대방로 197 1층,010-2733-3700,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
1996,서울 관악구 남부순환로 1722 한국공인중개사협회 1층 104호,010-4158-3995,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
장성통신,서울 영등포구 대림로29길 36 1층,010-4487-8099,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
토탈정보통신,서울 금천구 남부순환로112길 56 1층,010-5828-2222,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
한성텔레콤,서울 관악구 대학12길 2 1층,010-7622-2758,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰싸몰,"서울 구로구 구로동로 32 1층 101,102호",010-2248-0199,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
드림통신,서울 구로구 우마길 13,010-5678-6555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EC%82%AC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
