매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지 광양점,전남 광양시 공영로 78 1층,010-3971-0999,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
청년통신,전남 광양시 중마중앙로 42 1층,010-9770-2229,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
형제정보통신,전남 광양시 광양읍 칠성로 48,010-8000-4490,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
준모바일,전남 광양시 광양읍 희양현로 20,010-4111-8880,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
옆커폰 순천점,전남 순천시 봉화2길 119 상가동 1층,010-9210-3969,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
모다폰,전남 순천시 왕궁중앙길 18 1층,010-4498-9668,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
중고폰마트,전남 순천시 기적의도서관길 2 1층,010-3131-5588,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
순천중고폰거래소,전남 순천시 순광로 24 엘림빌딩 1층,010-2614-4322,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
고릴라모바일,전남 순천시 충효로 32 동원빌딩 1층,010-2100-9922,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
휴대폰365아울렛,전남 순천시 신월큰길 7 1층,010-5500-3807,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
젠틀맨텔레콤,전남 순천시 대석길 9 1층,010-3084-3527,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
휴대폰아울렛,경남 하동군 하동읍 중앙로 48 1층,010-9348-4665,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%96%91&tab=place#none
