매장명,주소,전화번호,카테고리,카카오맵링크
소녀폰 공덕역점,서울 마포구 만리재로 14 르네상스타워 지하상가 지하1층 B103호,010-8343-9752,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 상암점,서울 마포구 월드컵북로 396 누리곰스퀘어 지하1층 B1078호,010-7747-2322,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 광흥창역점,서울 마포구 서강로 51 와우빌딩 1층,010-8022-3588,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆 커폰 이대역점,서울 마포구 신촌로 190 대연빌딩 1-2층,010-5808-9872,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 마포구 백범로31길 7 101동 B112호,010-7650-5951,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에코페이 알뜰폰 선불폰 유심매장,서울 마포구 양화로 156 LG팰리스빌딩 지하1층 109호,010-9751-1964,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 마포구 양화로 26 KCC엠파이어리버 1층 101호,010-2282-9892,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰싼집 합정본점,서울 마포구 양화로 45 몰동 상가 1층 119호,010-5656-7074,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰아울렛,서울 마포구 월드컵로 87 마포로얄프라자 1층 109-2호,010-5570-2191,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
월드선불폰,서울 마포구 마포대로 122 209호,010-3292-8388,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
자폰자득,서울 마포구 월드컵북로 361 14층,010-2307-9562,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 남가좌점,서울 서대문구 거북골로 120 DMC센트레빌 상가1동 지하2층 1-3 A호,010-7697-1749,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 밴드폰 은평점,서울 은평구 수색로 217 DMC자이1단지아파트 1층 116호,010-8885-1050,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%A7%88%ED%8F%AC+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
