매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 경산중산점,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2 1층 110호,010-4703-6668,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
휴대폰성지 옆커폰 경산정평역점,경북 경산시 대학로 28 1층,010-4035-0727,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
옆커폰 경산점,경북 경산시 원효로 158 1층,010-3956-1557,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
옆커폰 하양역점,경북 경산시 하양읍 하양로 79,010-3301-1082,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
휴대폰성지 옆커폰 경산 중산점,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2 110호,010-4703-6668,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
휴대폰파는총각 경산중산점,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2차 1층 111호,010-6665-2573,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
상어통신,경북 경산시 경산로 173 1층,010-3072-1576,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경산중고폰,경북 경산시 둥지로 31 1층,010-3664-0512,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
경산선불폰,경북 경산시 강변서로 17 310동,010-5118-3756,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
휴대폰성지,경북 경산시 하양읍 하양로 77-1,010-8024-6113,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
에코폰 영남대역점,경북 경산시 대학로 283 2층,010-8175-6993,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
옆 커폰 진량점,경북 경산시 진량읍 공단로 468,010-4596-4427,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
아시아폰마트,경북 경산시 진량읍 공단6로 151-2 1층,010-4907-0000,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
바른텔레콤 사동점,경북 경산시 백자로10길 1 1층,010-4404-8830,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
지오모바일,경북 경산시 하양읍 하양로 51,010-5554-6846,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
폰사요몰 경산지점,경북 경산시 경안로39길 12 1층,010-4668-1014,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
휴대폰파는총각 옥곡점,경북 경산시 경산로 37 301동 1층 2호,010-9122-2218,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
최싸폰 하양점,경북 경산시 하양읍 하양로 55-1 1층,010-2515-9969,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
하양휴대폰성지,경북 경산시 하양읍 대학로305길 26 1층,010-5554-6846,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
ABC화인통신,경북 경산시 둥지로 30,010-5156-6678,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
HAND폰,경북 경산시 펜타힐즈2로 65 1층,010-2234-0112,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
골드문,경북 경산시 대학로 321,010-5826-2220,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
홍화모바일,경북 경산시 둥지로 39 1층,010-6785-8999,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
BB통신,경북 경산시 남매공원로1길 7 104호,010-4893-4080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
가연텔레콤,경북 경산시 장산로 257 1층,010-7777-2682,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
휴대폰파는총각 신대점,경북 경산시 압량읍 압독3로 27 1층 105호,010-8600-6888,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
율모바일,경북 경산시 원효로34길 22 1층,010-4633-5555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
몽드통신,경북 경산시 중앙로 70-1 1층,010-5847-0100,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%82%B0&tab=place#none
