매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 포항대흥점,경북 포항시 북구 불종로 38-1 1층,010-8111-4461,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 김천혁신도시점,경북 김천시 혁신3로 5 율곡스퀘어3 1층 125호,010-8110-7745,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 포항양덕점,경북 포항시 북구 천마로 71 102호,010-2652-1521,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 경산중산점,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2 1층 110호,010-4703-6668,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 도청점,경북 예천군 호명읍 새움3로 16 No.1타워 1층 104호,010-4493-8880,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지 옆커폰 경산정평역점,경북 경산시 대학로 28 1층,010-4035-0727,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 경주점,경북 경주시 용황로 74 M타워 1층 103호,010-9414-9567,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 구미옥계점,경북 구미시 옥계북로 64 상가 1층,010-8020-2280,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 구미상모점,경북 구미시 상사서로 50 빅마트상가 1층,010-8050-8718,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 구미원평점,경북 구미시 역전로 11 1층,010-7939-1176,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 경산점,경북 경산시 원효로 158 1층,010-3956-1557,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 하양역점,경북 경산시 하양읍 하양로 79,010-3301-1082,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지,경북 구미시 산호대로25길 19 208동 1층 105호,010-3388-0882,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 안동점,경북 안동시 경동로 653 1층,010-4394-4494,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지 옆커폰 경산 중산점,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2 110호,010-4703-6668,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
중고폰뱅크 포항점,경북 포항시 북구 학산로 61 1층,010-4479-4988,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
퍼스트폰 예천점,경북 예천군 호명읍 새움3로 60-4 H-1메디컬센터 1층,010-5310-0660,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
당근폰 포항상도점,경북 포항시 남구 상도남로 37 1층,010-7418-2000,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
알뜰한폰박사,경북 구미시 형곡중앙로 65 1층,010-6553-9969,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지 옆커폰 완산점,경북 영천시 시장로 41-1 1층,010-2383-4506,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지,경북 구미시 옥계북로 19 1층,010-4508-5777,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
스마트폰싸게파는집 봉곡점,경북 구미시 봉곡로 172,010-9502-9109,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지 경주동천점,경북 경주시 동천로 68-2 1층 102호,010-4444-1761,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지 형곡점,경북 구미시 형곡중앙로 41,010-8284-0300,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
안동휴대폰 성지 옆커폰 옥동점,경북 안동시 경북대로 408 1층,010-8127-2311,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옆커폰 경주황성점,경북 경주시 황성로1번길 4 1층,010-9692-9283,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰파는총각 경산중산점,경북 경산시 펜타힐즈2로 45 힐즈스퀘어2차 1층 111호,010-6665-2573,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
휴대폰성지 옆커폰 인동점,경북 구미시 인동35길 6 1층,010-6666-5814,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
상어통신,경북 경산시 경산로 173 1층,010-3072-1576,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
인동휴대폰성지,경북 구미시 인동36길 30 1층 101호,010-6515-4333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
성지통신 휴대폰할인매장,"경북 구미시 인동중앙로 24 1,2층",010-8483-6500,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
꽁돈버는머니폰,경북 영천시 강남길 23 1층,010-8587-6375,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경주휴대폰 성지 용강점,경북 경주시 다불로 17 1층,010-3333-5612,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
이안통신,경북 포항시 북구 대안길 57 1층 1-6호,010-2088-0200,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
경산중고폰,경북 경산시 둥지로 31 1층,010-3664-0512,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
구미휴대폰성지,경북 구미시 신비로 100 효성해링턴플레이스 상가동 1층 103호,010-7734-7989,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
정명모바일,경북 경주시 소금강로 46 1층,010-2020-4484,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
옐로우모바일,경북 경주시 북정로 25 1층,010-5949-8009,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84&tab=place#none
