매장명,주소,전화번호,카테고리,카카오맵링크
소녀폰 군산점,전북특별자치도 군산시 문화로 87 1층 103~104호,010-8865-2222,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
옆커폰 전북대점,전북특별자치도 전주시 덕진구 백제대로 563 1층 107호,010-3900-2458,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
옆커폰 군산경암점,전북특별자치도 군산시 해망로 69-4 1층 101호,010-8774-5223,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
전주더박스,전북특별자치도 전주시 완산구 백제대로 237 1층,010-212-3171,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
군산휴대폰성지,전북특별자치도 군산시 궁포2로 4 102호,010-9022-9044,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
휴대폰아울렛,전북특별자치도 전주시 완산구 구룡1길 30 1층,010-8082-0162,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
중고폰 에코폰 전주효자점,전북특별자치도 전주시 완산구 거마평로 114 1층 1호,010-3496-0080,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
폰팜 본점,전북특별자치도 전주시 완산구 백마산길 6 1층,010-8888-8420,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
153통신,전북특별자치도 전주시 덕진구 아중로 154 상가1층,010-5159-0908,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
착한폰수리 전주아이폰수리점,전북특별자치도 전주시 완산구 서원로 6 1층,010-6625-3979,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
단하통신,전북특별자치도 김제시 동서로 181,010-4286-1559,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%A0%84%EB%B6%81+%ED%9C%B4%EB%8C%80%ED%8F%B0%EB%A7%A4%EC%9E%A5&tab=place#none
