매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 시흥점,서울 금천구 금하로 619 1층,010-5609-1128,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 금천점,서울 금천구 시흥대로73길 67 엠메디컬타워 1층 101호,010-9227-4244,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
테크노정보통신,서울 금천구 은행나무로 51 1층,010-4182-7474,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰할인마트,서울 금천구 금하로23길 14 1층,010-9787-4257,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청춘대길,경기 광명시 금하로 534 1층,010-7276-7560,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰맛집,경기 광명시 금하로527번길 11 1층,010-2618-2172,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 광명소하점,경기 광명시 소하로 78 신성프라자 1층 102호,010-2963-5031,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
이지텔 알뜰폰,경기 광명시 하안로288번길 10 신광빌딩 4층 402-1호,010-6753-9639,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰할인매장 가산디지털점,서울 금천구 가산디지털1로 1 더루벤스밸리 1층 108-1호,010-8381-0940,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
더끌림컴퍼니,서울 관악구 난곡로 194 1층,010-8108-0800,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%9C%ED%9D%A5%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
