매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 목포점,전남 목포시 남악1로52번나길 45-1 1층 102호,010-9190-3133,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
옆커폰 순천점,전남 순천시 봉화2길 119 상가동 1층,010-9210-3969,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
봉이모바일 남악점,전남 무안군 삼향읍 후광대로 274 108호,010-6347-8245,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
광주휴대폰성지 폰플러스 화순점,전남 화순군 화순읍 광덕로 154 청전아파트 상가동 1층 101호,010-4868-4022,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
고릴라모바일,전남 순천시 충효로 32 동원빌딩 1층,010-2100-9922,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
다온정보통신 진도점,전남 진도군 진도읍 동외1길 18,010-7775-8833,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
중고폰마트,전남 순천시 기적의도서관길 2 1층,010-3131-5588,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
순천중고폰거래소,전남 순천시 순광로 24 엘림빌딩 1층,010-2614-4322,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
휴대폰365아울렛,전남 순천시 신월큰길 7 1층,010-5500-3807,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
휴대폰성지 광양점,전남 광양시 공영로 78 1층,010-3971-0999,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
옆커폰 여수점,전남 여수시 선소로 117,010-2623-9985,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
구례열쇠통신,전남 구례군 구례읍 로터리길 14 1층,010-9334-1860,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
청년통신,전남 광양시 중마중앙로 42 1층,010-9770-2229,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
공구폰,전남 여수시 여서1로 62 1층,010-7444-8863,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
모다폰,전남 순천시 왕궁중앙길 18 1층,010-4498-9668,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
한방모바일,전남 목포시 옥암로 83,010-8948-8442,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
한방모바일,전남 무안군 삼향읍 남악3로 71 더트리폴리앙아파트 상가동 1층 134호,010-4123-4326,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
휴대폰성지 다온모바일 고흥점,전남 고흥군 고흥읍 봉황길 35-1 1층,010-6633-3161,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
모다폰 조례점,전남 순천시 유동길 114-1 1층,010-5612-1950,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EB%9D%BC%EB%82%A8%EB%8F%84&tab=place#none
