매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰 이충점,경기 평택시 이충로35번길 28-22 리치플러스 1층 103호,010-4462-4482,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
중고폰뱅크 평택점,경기 평택시 고덕여염로 118 SBC지식산업센타 B동 2층 225호,010-7516-4977,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
평택중고폰 아이폰수리에코폰 평택점,경기 평택시 비전5로 10 센트럴돔 1층,010-2361-9663,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
평택휴대폰성지 도매폰센터,경기 평택시 용죽3로 24 1층 103호,010-8409-7773,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
평택모바일,경기 평택시 평택2로 78 1층 102호,010-7675-2457,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
휴대폰성지 옆커폰 평택직영점,경기 평택시 평택2로 29-2 1층,010-3144-6717,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
킹콩폰,경기 평택시 지제동삭2로 181-26 101호,010-7999-9764,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
휴대폰성지 동탄도매폰센타 평택점,경기 평택시 영신1길 39 102호,010-6769-7889,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
오라방텔레콤,경기 평택시 함박산9길 3 고덕메디컬2차센터 1층,010-8275-0070,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
국대폰 평택직영점,"경기 평택시 평남로 941 우성메디피아 1층 106, 107호",010-5372-7783,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
세교모바일,경기 평택시 세교3로 5 우성꿈그린아파트 상가동 1층 105호,010-2220-0249,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
킹콩폰 고덕예술의전당점,경기 평택시 함박산8길 35 102호,010-5888-4777,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
헤리모바일,경기 평택시 평택로 64 1층,010-7680-4626,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%ED%8F%89%ED%83%9D&tab=place#none
