매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지 청년폰 신촌점,서울 서대문구 신촌로 109 신촌르메이에르타운5 지하1층 109-2호,010-8477-7661,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 남가좌점,서울 서대문구 거북골로 120 DMC센트레빌 상가1동 지하2층 1-3 A호,010-7697-1749,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청춘대길 남가좌점,서울 서대문구 증가로 132 1층,010-4658-7560,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰 에코폰 신촌점,서울 서대문구 신촌로 109 신촌르메이에르타운5 지하1층 107호,010-3049-7127,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 응암백련산점,서울 은평구 응암로 243,010-6507-8816,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
LS모바일 3호점,서울 종로구 통일로12길 58-2,010-7321-2435,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆 커폰 이대역점,서울 마포구 신촌로 190 대연빌딩 1-2층,010-5808-9872,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰면세점,서울 은평구 은평로 240 힐스테이트녹번역 상가동 1층 338호,010-4677-7910,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
JC정보기술,서울 은평구 가좌로 233 폴리프라자1 1층 101호,010-8800-4342,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에코페이 알뜰폰 선불폰 유심매장,서울 마포구 양화로 156 LG팰리스빌딩 지하1층 109호,010-9751-1964,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청춘대길 응암점,서울 은평구 은평로3길 6 역촌빌딩 1층,010-4696-7560,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 응암역점,서울 은평구 은평로 82 해태드림타운 1층 126~127호,010-8095-5991,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
무조건선불폰개통,서울 은평구 증산로 471-6 3층,010-4274-8956,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 광흥창역점,서울 마포구 서강로 51 와우빌딩 1층,010-8022-3588,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 은평구 갈현로 25 1층,010-7367-8682,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
은평구휴대폰성지,서울 은평구 녹번로 37 1층,010-4377-1544,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 밴드폰 은평점,서울 은평구 수색로 217 DMC자이1단지아파트 1층 116호,010-8885-1050,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에스비커머스,서울 은평구 진흥로1나길 2 상운빌딩 1층 104호,010-9669-9016,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
은평구성지,서울 은평구 수색로 217 디엠씨자이1단지 1층 116호,010-3820-7688,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
비교누리,서울 은평구 갈현로 47 1층 1호,010-2492-2584,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에이치디마케팅 은평점,서울 은평구 수색로 217 1층 116호,010-8885-1050,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰아울렛,서울 마포구 월드컵로 87 마포로얄프라자 1층 109-2호,010-5570-2191,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰싼집 합정본점,서울 마포구 양화로 45 몰동 상가 1층 119호,010-5656-7074,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
엘케이텔레콤,서울 은평구 불광로 48 1층 (코너),010-5838-8500,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 마포구 백범로31길 7 101동 B112호,010-7650-5951,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰테크,서울 중구 세종대로 119,010-8029-5806,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
소녀폰 공덕역점,서울 마포구 만리재로 14 르네상스타워 지하상가 지하1층 B103호,010-8343-9752,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆커폰 상암점,서울 마포구 월드컵북로 396 누리곰스퀘어 지하1층 B1078호,010-7747-2322,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EB%8C%80%EB%AC%B8+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
