매장명,주소,전화번호,카테고리,카카오맵링크
옆커폰성지 연산토곡점,부산 연제구 과정로 171-1 1층,010-4881-8966,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
SM모바일 센텀점,부산 해운대구 센텀중앙로 142 상가 1층,010-3333-2650,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
휴대폰특공대,부산 해운대구 센텀중앙로 145 더샵센텀파크1차 상가5동 1층 102호,010-5877-7047,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
씨에스피,부산 해운대구 센텀중앙로 97 센텀스카이비즈 B동 지하1층 104-2호,010-7547-2951,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
팔도남매휴대폰,부산 수영구 수영로705번길 39 1층,010-5393-2430,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
365모바일,부산 해운대구 해운대로161번길 45 1층,010-6868-3655,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
폰스폰 민락점,부산 수영구 광남로 224 1층,010-2388-6110,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
소녀폰 부산수영점,부산 수영구 무학로9번길 94 2층,010-9746-4499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
준통신,부산 수영구 수영로 지하 677 수영역지하상가 29호,010-9738-1232,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
쩨리,부산 수영구 광일로20번가길 28 1층,010-3838-6010,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
휴대폰성지 망미점,부산 수영구 과정로67번길 14,010-7285-0121,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
억탄모바일,부산 수영구 과정로 73 하영메디칼빌딩 1층,010-4503-5677,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
부산휴대폰 성지옆커폰 중동점,부산 해운대구 중동1로 21 1층,010-6494-8885,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
드림텔레콤,부산 해운대구 재반로 181 1층,010-2051-4000,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%BC%ED%85%80&tab=place#none
