매장명,주소,전화번호,카테고리,카카오맵링크
소녀폰 잠실점,서울 송파구 올림픽로 289 잠실시그마타워 지하1층 103호,010-5726-4959,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년모바일 2호점,서울 송파구 백제고분로50길 35 1층,010-7332-3020,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 파인애플상가점,서울 송파구 올림픽로 119 잠실엘스 파인애플상가 1층 71호,010-5961-1704,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 송파구 백제고분로40길 16 1층 3호,010-8788-4980,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 송파위례점,서울 송파구 위례광장로 120 위례중앙푸르지오1단지 1층 132호,010-3468-0828,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년폰 송파점,서울 송파구 올림픽로 119 잠실파인애플상가 지하1층 A86호,010-6218-7471,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지,서울 송파구 백제고분로33길 9 1층,010-5549-6139,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
은하수선불폰,서울 송파구 백제고분로 383,010-3499-1008,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
미남폰,서울 송파구 올림픽로32길 37-4 삼정빌딩202호,010-9896-9014,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
노란마켓 잠실점,서울 송파구 올림픽로35길 124 장미종합상가 A동 2층 213-1호,010-7509-2704,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
신방이텔레콤,서울 송파구 가락로 245 1층,010-3100-2277,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%86%A1%ED%8C%8C+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
