매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지,부산 중구 중앙대로 58 동양빌딩 1층,010-7677-9723,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 남구 못골번영로 14 1층,010-7273-5375,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 남구 분포로 111 메트로시티 주2상가,010-4247-4231,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 연제구 반송로 80 일동미라주 상가 1층,010-5074-2034,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 북구 금곡대로8번길 33 아남프라자 1층 56~58호,010-5813-1380,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 해운대구 해운대로 802 웅신시네아트 1층 149호,010-2343-3803,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 동래구 중앙대로 1523 SK허브스카이 B1동 1층 58호,010-5135-3880,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 강서구 명지국제11로 56 1층 101호,010-3806-3808,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 부산진구 서면로 59 삼정노블빌딩 1층 103호,010-9563-1201,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지 와싸폰,부산 강서구 명지국제8로 245 명지뉴타워복합상가 1층 101호,010-5506-4231,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 강서구 명지오션시티4로 70 NC타워 103호,010-2773-1779,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
옆커폰휴대폰성지 범일점,부산 동구 범일로 98-1 1층,010-8866-8819,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지,부산 부산진구 가야대로 538 가야롯데캐슬골드아너 상가 2동 1층 101호,010-6676-8832,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰 성지,부산 북구 덕천로 280 7동 1층 101호,010-8381-1834,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
프렌즈폰,부산 기장군 정관읍 정관로 578 조은타워 1층 104호,010-6683-4110,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
휴대폰성지 판다폰,부산 연제구 아시아드대로 39 레이카운티2단지 상가동 1층 134호,010-8500-4334,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0%EC%84%B1%EC%A7%80+%EB%B6%80%EC%82%B0&tab=place#none
